instant,dteday,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,yr
527,2011-01-28 20:42:01.767593984,1.0,0.6931471805599453,2.924713584288053,False,5.86252045826514,0.759627350664781,0.21725040916530278,0.0455,0.45,0.194,0.0,0.6931471805599453,0.6931471805599453,0.0
528,2011-01-28 20:44:23.175122688,1.0,0.6931471805599453,2.901800327332243,False,5.8641571194762685,0.7588613605851984,0.21728314238952537,0.0303,0.45,0.2537,0.0,0.6931471805599453,0.6931471805599453,0.0
529,2011-01-28 20:46:44.582651392,1.0,0.6931471805599453,2.8788870703764324,False,5.865793780687397,0.7580947833150029,0.21731587561374796,0.0606,0.48,0.1343,0.0,0.6931471805599453,0.6931471805599453,0.0
530,2011-01-28 20:49:05.990180096,1.0,0.6931471805599453,2.855973813420622,False,5.867430441898527,0.7573276179532498,0.21734860883797055,0.0606,0.48,0.1343,0.0,1.791759469228055,1.791759469228055,0.0
531,2011-01-28 20:51:27.397708800,1.0,0.6931471805599453,2.8330605564648117,False,5.869067103109656,0.7565598635969193,0.21738134206219312,0.0758,0.48,0.0896,0.0,2.772588722239781,2.772588722239781,0.0
532,2011-01-28 20:53:48.805237248,1.0,0.6931471805599453,2.8101472995090013,False,5.870703764320786,0.7557915193409099,0.2174140752864157,0.1212,0.48,0.0,1.791759469228055,4.382026634673881,4.442651256490317,0.0
533,2011-01-28 20:56:10.212765952,1.0,0.6931471805599453,2.7872340425531927,False,5.872340425531915,0.7550225842780328,0.2174468085106383,0.1364,0.49,0.0,1.9459101490553132,5.147494476813453,5.181783550292085,0.0
534,2011-01-28 20:58:31.620294656,1.0,0.6931471805599453,2.7643207855973824,False,5.873977086743044,0.7542530574990042,0.2174795417348609,0.1515,0.41,0.0,1.6094379124341003,4.59511985013459,4.634728988229636,0.0
535,2011-01-28 21:00:53.027823360,1.0,0.6931471805599453,2.741407528641572,False,5.875613747954174,0.7534829380924399,0.21751227495908348,0.1364,0.42,0.0,1.9459101490553132,3.5553480614894135,3.713572066704308,0.0
536,2011-01-28 21:03:14.435351808,1.0,0.6931471805599453,2.7184942716857616,False,5.877250409165303,0.7527122251448485,0.21754500818330605,0.1212,0.46,0.1343,1.3862943611198906,3.784189633918261,3.8501476017100584,0.0
537,2011-01-28 21:05:35.842880512,1.0,0.6931471805599453,2.6955810147299513,False,5.878887070376432,0.7519409177406248,0.21757774140752864,0.1364,0.42,0.194,2.4849066497880004,3.970291913552122,4.1588830833596715,0.0
538,2011-01-28 21:07:57.250409216,1.0,0.6931471805599453,2.672667757774141,False,5.880523731587561,0.7511690149620428,0.21761047463175123,0.1364,0.43,0.2239,1.9459101490553132,4.007333185232471,4.110873864173311,0.0
539,2011-01-28 21:10:18.657937920,1.0,0.6931471805599453,2.6497545008183305,False,5.88216039279869,0.7503965158892505,0.21764320785597382,0.1364,0.46,0.2239,1.0986122886681098,3.784189633918261,3.828641396489095,0.0
540,2011-01-28 21:12:40.065466368,1.0,0.6931471805599453,2.626841243862522,False,5.88379705400982,0.7496234196002621,0.2176759410801964,0.1667,0.4,0.1642,2.0794415416798357,3.9318256327243257,4.060443010546419,0.0
541,2011-01-28 21:15:01.472995072,1.0,0.6931471805599453,2.6039279869067116,False,5.885433715220949,0.7488497251709518,0.21770867430441898,0.1515,0.47,0.2537,1.6094379124341003,4.204692619390966,4.2626798770413155,0.0
542,2011-01-28 21:17:22.880523776,1.0,0.6931471805599453,2.581014729950901,False,5.887070376432079,0.7480754316750472,0.21774140752864157,0.1212,0.5,0.2537,1.9459101490553132,5.187385805840755,5.220355825078324,0.0
543,2011-01-28 21:19:44.288052480,1.0,0.6931471805599453,2.558101472995091,False,5.888707037643208,0.7473005381841225,0.21777414075286416,0.1364,0.59,0.194,2.1972245773362196,4.983606621708336,5.0369526024136295,0.0
544,2011-01-28 21:22:05.695580928,1.0,0.6931471805599453,2.5351882160392805,False,5.890343698854338,0.7465250437675921,0.21780687397708676,0.1515,0.54,0.1642,1.791759469228055,4.624972813284271,4.672828834461906,0.0
545,2011-01-28 21:24:27.103109632,1.0,0.6931471805599453,2.51227495908347,False,5.8919803600654665,0.7457489474927036,0.21783960720130932,0.1364,0.59,0.194,0.6931471805599453,4.394449154672439,4.406719247264253,0.0
546,2011-01-28 21:26:48.510638336,1.0,0.6931471805599453,2.4893617021276597,False,5.8936170212765955,0.7449722484245312,0.2178723404255319,0.1515,0.63,0.1642,1.9459101490553132,3.9889840465642745,4.0943445622221,0.0
547,2011-01-28 21:29:09.918167040,1.0,0.6931471805599453,2.4664484451718494,False,5.895253682487725,0.7441949456259693,0.2179050736497545,0.1364,0.63,0.2239,1.3862943611198906,3.4965075614664802,3.58351893845611,0.0
548,2011-01-28 21:31:31.325695488,1.0,0.6931471805599453,2.443535188216039,False,5.896890343698854,0.7434170381577249,0.2179378068739771,0.1515,0.64,0.2537,1.3862943611198906,3.091042453358316,3.2188758248682006,0.0
549,2011-01-28 21:33:52.733224192,1.0,0.6931471805599453,2.4206219312602304,False,5.898527004909984,0.7426385250783112,0.21797054009819966,0.1364,0.69,0.2836,1.3862943611198906,1.9459101490553132,2.302585092994046,0.0
550,2011-01-28 21:36:14.140752896,1.0,0.6931471805599453,2.39770867430442,False,5.900163666121113,0.741859405444041,0.21800327332242225,0.1667,0.69,0.1642,0.0,1.791759469228055,1.791759469228055,0.0
551,2011-01-28 21:38:35.548281600,1.0,0.6931471805599453,2.3747954173486097,False,5.901800327332242,0.74107967830902,0.21803600654664484,0.1515,0.69,0.2239,0.0,1.0986122886681098,1.0986122886681098,0.0
552,2011-01-28 21:40:56.955810048,1.0,0.6931471805599453,2.3518821603927993,False,5.903436988543372,0.740299342725139,0.21806873977086744,0.1667,0.74,0.1045,0.0,0.6931471805599453,0.6931471805599453,0.0
553,2011-01-28 21:43:18.363338752,1.0,0.6931471805599453,2.328968903436989,False,5.905073649754501,0.7395183977420675,0.21810147299509003,0.1364,0.74,0.2239,0.0,2.302585092994046,2.302585092994046,0.0
554,2011-01-28 21:45:39.770867456,1.0,0.6931471805599453,2.3060556464811786,False,5.9067103109656305,0.7387368424072474,0.2181342062193126,0.1818,0.74,0.1045,0.6931471805599453,3.58351893845611,3.6109179126442243,0.0
555,2011-01-28 21:48:01.178396160,1.0,0.6931471805599453,2.283142389525368,False,5.908346972176759,0.7379546757658848,0.21816693944353518,0.1515,0.74,0.2239,1.791759469228055,4.6443908991413725,4.6913478822291435,0.0
556,2011-01-28 21:50:22.585924608,1.0,0.6931471805599453,2.2602291325695596,False,5.909983633387888,0.737171896860944,0.21819967266775778,0.1818,0.74,0.1343,1.791759469228055,5.455321115357702,5.476463551931511,0.0
557,2011-01-28 21:52:43.993453312,1.0,0.6931471805599453,2.2373158756137492,False,5.911620294599018,0.7363885047331398,0.21823240589198037,0.2273,0.64,0.0896,2.3978952727983707,4.90527477843843,4.976733742420574,0.0
558,2011-01-28 21:55:05.400982016,1.0,0.6931471805599453,2.214402618657939,False,5.913256955810147,0.7356044984209312,0.21826513911620293,0.2424,0.6,0.1045,1.9459101490553132,3.912023005428146,4.02535169073515,0.0
559,2011-01-28 21:57:26.808510720,1.0,0.6931471805599453,2.1914893617021285,False,5.914893617021277,0.7348198769605134,0.21829787234042553,0.2424,0.6,0.1343,1.9459101490553132,4.02535169073515,4.127134385045092,0.0
560,2011-01-28 21:59:48.216039168,1.0,0.6931471805599453,2.168576104746318,False,5.916530278232406,0.7340346393858113,0.21833060556464812,0.2879,0.56,0.0896,3.091042453358316,4.454347296253507,4.672828834461906,0.0
561,2011-01-28 22:02:09.623567872,1.0,0.6931471805599453,2.1456628477905078,False,5.918166939443536,0.7332487847284721,0.2183633387888707,0.2727,0.56,0.1343,3.091042453358316,4.290459441148391,4.543294782270004,0.0
562,2011-01-28 22:04:31.031096576,1.0,0.6931471805599453,2.1227495908346974,False,5.919803600654665,0.7324623120178587,0.2183960720130933,0.3333,0.45,0.0,2.4849066497880004,4.060443010546419,4.23410650459726,0.0
563,2011-01-28 22:06:52.438625280,1.0,0.6931471805599453,2.099836333878887,False,5.9214402618657935,0.7316752202810416,0.21842880523731587,0.3485,0.42,0.0,3.091042453358316,4.1588830833596715,4.442651256490317,0.0
564,2011-01-28 22:09:13.846153728,1.0,0.6931471805599453,2.0769230769230766,False,5.923076923076923,0.7308875085427923,0.21846153846153846,0.3485,0.42,0.0,2.70805020110221,4.634728988229636,4.762173934797756,0.0
565,2011-01-28 22:11:35.253682432,1.0,0.6931471805599453,2.054009819967268,False,5.924713584288052,0.7300991758255759,0.21849427168576105,0.3333,0.45,0.0,2.70805020110221,5.342334251964811,5.407171771460119,0.0
566,2011-01-28 22:13:56.661211136,1.0,0.6931471805599453,2.0310965630114577,False,5.926350245499182,0.7293102211495437,0.21852700490998364,0.3182,0.49,0.0896,2.0794415416798357,5.389071729816501,5.420534999272286,0.0
567,2011-01-28 22:16:18.068739840,1.0,0.6931471805599453,2.0081833060556473,False,5.927986906710311,0.7285206435325261,0.2185597381342062,0.2576,0.65,0.1642,2.6390573296152584,4.897839799950911,4.990432586778736,0.0
568,2011-01-28 22:18:39.476268288,1.0,0.6931471805599453,1.985270049099837,False,5.92962356792144,0.7277304419900252,0.2185924713584288,0.2273,0.65,0.194,2.833213344056216,4.6443908991413725,4.787491742782046,0.0
569,2011-01-28 22:21:00.883796992,1.0,0.6931471805599453,1.9623567921440266,False,5.93126022913257,0.7269396155352074,0.2186252045826514,0.2273,0.65,0.194,1.791759469228055,3.713572066704308,3.828641396489095,0.0
570,2011-01-28 22:23:22.291325696,1.0,0.6931471805599453,1.9394435351882162,False,5.932896890343699,0.7261481631788957,0.21865793780687398,0.2273,0.64,0.1642,1.6094379124341003,3.912023005428146,3.9889840465642745,0.0
571,2011-01-28 22:25:43.698854400,1.0,0.6931471805599453,1.9165302782324058,False,5.9345335515548285,0.7253560839295632,0.21869067103109657,0.2273,0.64,0.1642,1.3862943611198906,3.6375861597263857,3.713572066704308,0.0
572,2011-01-28 22:28:05.106383104,1.0,0.6931471805599453,1.8936170212765973,False,5.9361702127659575,0.7245633767933243,0.21872340425531914,0.2273,0.69,0.1343,1.3862943611198906,2.70805020110221,2.8903717578961645,0.0
573,2011-01-28 22:30:26.513911552,1.0,0.6931471805599453,1.8707037643207869,False,5.937806873977086,0.7237700407739283,0.21875613747954173,0.2424,0.65,0.1343,0.0,1.791759469228055,1.791759469228055,0.0
574,2011-01-28 22:32:47.921440256,1.0,0.6931471805599453,1.8477905073649765,False,5.939443535188216,0.7229760748727517,0.21878887070376432,0.2273,0.69,0.194,1.3862943611198906,2.0794415416798357,2.3978952727983707,0.0
575,2011-01-28 22:35:09.328968960,1.0,0.6931471805599453,1.8248772504091662,False,5.941080196399345,0.7221814780887905,0.2188216039279869,0.1818,0.86,0.2836,0.0,0.6931471805599453,0.6931471805599453,0.0
576,2011-01-28 22:37:30.736497664,1.0,0.6931471805599453,1.8019639934533558,False,5.942716857610475,0.7213862494186521,0.21885433715220948,0.1818,0.86,0.2836,0.0,2.1972245773362196,2.1972245773362196,0.0
577,2011-01-28 22:39:52.144026112,1.0,0.6931471805599453,1.7790507364975454,False,5.944353518821604,0.7205903878565487,0.21888707037643207,0.2121,0.87,0.2985,0.6931471805599453,3.4011973816621555,3.4339872044851463,0.0
578,2011-01-28 22:42:13.551554816,1.0,0.6931471805599453,1.756137479541735,False,5.945990180032734,0.7197938923942889,0.21891980360065466,0.2121,0.87,0.2985,1.3862943611198906,4.248495242049359,4.290459441148391,0.0
579,2011-01-28 22:44:34.959083520,1.0,0.6931471805599453,1.7332242225859247,False,5.947626841243863,0.7189967620212706,0.21895253682487725,0.2121,0.87,0.2985,1.3862943611198906,4.02535169073515,4.07753744390572,0.0
580,2011-01-28 22:46:56.366612224,1.0,0.6931471805599453,1.7103109656301143,False,5.949263502454992,0.7181989957244729,0.21898527004909984,0.2121,0.93,0.2836,1.0986122886681098,3.295836866004329,3.367295829986474,0.0
581,2011-01-28 22:49:17.774140672,1.0,0.6931471805599453,1.6873977086743057,False,5.950900163666121,0.7174005924884485,0.21901800327332244,0.197,0.93,0.3284,1.9459101490553132,3.58351893845611,3.7376696182833684,0.0
582,2011-01-28 22:51:39.181669376,1.0,0.6931471805599453,1.6644844517184954,False,5.95253682487725,0.7166015512953159,0.219050736497545,0.197,0.93,0.3284,2.0794415416798357,3.7376696182833684,3.8918202981106265,0.0
583,2011-01-28 22:54:00.589198080,1.0,0.6931471805599453,1.641571194762685,False,5.954173486088379,0.7158018711247515,0.2190834697217676,0.197,0.93,0.3284,1.6094379124341003,3.784189633918261,3.871201010907891,0.0
584,2011-01-28 22:56:21.996726784,1.0,0.6931471805599453,1.6186579378068746,False,5.955810147299509,0.7150015509539823,0.21911620294599018,0.197,0.93,0.3582,0.0,3.6109179126442243,3.6109179126442243,0.0
585,2011-01-28 22:58:43.404255232,1.0,0.6931471805599453,1.5957446808510642,False,5.957446808510638,0.7142005897577776,0.21914893617021278,0.1818,0.93,0.4627,0.6931471805599453,3.7612001156935624,3.784189633918261,0.0
586,2011-01-28 23:01:04.811783936,1.0,0.6931471805599453,1.5728314238952539,False,5.959083469721768,0.7133989865084411,0.21918166939443534,0.197,0.93,0.3284,0.6931471805599453,3.58351893845611,3.6109179126442243,0.0
587,2011-01-28 23:03:26.219312640,1.0,0.6931471805599453,1.5499181669394435,False,5.960720130932897,0.7125967401758031,0.21921440261865793,0.1818,0.93,0.3582,0.0,3.295836866004329,3.295836866004329,0.0
588,2011-01-28 23:05:47.626841344,1.0,0.6931471805599453,1.527004909983635,False,5.962356792144027,0.7117938497272127,0.21924713584288053,0.2273,0.55,0.194,0.6931471805599453,3.1780538303479458,3.2188758248682006,0.0
589,2011-01-28 23:08:09.034369792,1.0,0.6931471805599453,1.5040916530278245,False,5.9639934533551555,0.7109903141275294,0.21927986906710312,0.2424,0.55,0.1045,1.0986122886681098,4.418840607796598,4.442651256490317,0.0
590,2011-01-28 23:10:30.441898496,1.0,0.6931471805599453,1.4811783960720142,False,5.9656301145662844,0.7101861323391158,0.2193126022913257,0.2273,0.69,0.0896,1.3862943611198906,4.624972813284271,4.653960350157523,0.0
591,2011-01-28 23:12:51.849427200,1.0,0.6931471805599453,1.4582651391162038,False,5.967266775777414,0.7093813033218287,0.21934533551554827,0.2273,0.69,0.0896,1.3862943611198906,4.343805421853684,4.382026634673881,0.0
592,2011-01-28 23:15:13.256955904,1.0,0.6931471805599453,1.4353518821603934,False,5.968903436988543,0.7085758260330118,0.21937806873977087,0.2121,0.74,0.0896,1.6094379124341003,4.02535169073515,4.0943445622221,0.0
593,2011-01-28 23:17:34.664484352,1.0,0.6931471805599453,1.412438625204583,False,5.970540098199673,0.7077696994274872,0.21941080196399346,0.2121,0.74,0.0896,1.0986122886681098,3.6109179126442243,3.6635616461296463,0.0
594,2011-01-28 23:19:56.072013056,1.0,0.6931471805599453,1.3895253682487727,False,5.972176759410802,0.7069629224575471,0.21944353518821605,0.2121,0.74,0.0896,0.0,3.332204510175204,3.332204510175204,0.0
595,2011-01-28 23:22:17.479541760,1.0,0.6931471805599453,1.3666121112929623,False,5.973813420621932,0.7061554940729461,0.2194762684124386,0.197,0.8,0.1642,0.0,2.833213344056216,2.833213344056216,0.0
596,2011-01-28 23:24:38.887070464,1.0,0.6931471805599453,1.343698854337152,False,5.975450081833061,0.7053474132208926,0.2195090016366612,0.2121,0.75,0.1343,0.0,2.302585092994046,2.302585092994046,0.0
597,2011-01-28 23:27:00.294598912,1.0,0.6931471805599453,1.3207855973813434,False,5.97708674304419,0.7045386788460407,0.2195417348608838,0.2121,0.75,0.1343,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0
598,2011-01-28 23:29:21.702127616,1.0,0.6931471805599453,1.297872340425533,False,5.9787234042553195,0.7037292898904822,0.2195744680851064,0.2121,0.75,0.1642,0.0,1.0986122886681098,1.0986122886681098,0.0
599,2011-01-28 23:31:43.109656320,1.0,0.6931471805599453,1.2749590834697226,False,5.980360065466448,0.7029192452937378,0.21960720130932898,0.2273,0.75,0.1045,0.6931471805599453,0.0,0.6931471805599453,0.0
600,2011-01-28 23:34:04.517185024,1.0,0.6931471805599453,1.2520458265139123,False,5.981996726677577,0.7021085439927489,0.21963993453355155,0.2121,0.8,0.1045,0.0,1.6094379124341003,1.6094379124341003,0.0
601,2011-01-28 23:36:25.924713472,1.0,0.6931471805599453,1.229132569558102,False,5.983633387888707,0.7012971849218698,0.21967266775777414,0.197,0.8,0.1343,0.0,2.833213344056216,2.833213344056216,0.0
602,2011-01-28 23:38:47.332242176,1.0,0.6931471805599453,1.2062193126022915,False,5.985270049099836,0.7004851670128581,0.21970540098199673,0.197,0.86,0.0896,1.0986122886681098,4.07753744390572,4.110873864173311,0.0
603,2011-01-28 23:41:08.739770880,1.0,0.6931471805599453,1.1833060556464812,False,5.986906710310966,0.6996724891948678,0.21973813420621932,0.197,0.86,0.0896,1.0986122886681098,5.049856007249537,5.062595033026967,0.0
604,2011-01-28 23:43:30.147299584,1.0,0.6931471805599453,1.1603927986906726,False,5.988543371522095,0.6988591503944396,0.21977086743044189,0.2121,0.86,0.0896,1.9459101490553132,4.564348191467836,4.624972813284271,0.0
605,2011-01-28 23:45:51.554828032,1.0,0.6931471805599453,1.1374795417348622,False,5.990180032733225,0.6980451495354925,0.21980360065466448,0.2121,0.86,0.1045,0.0,3.912023005428146,3.912023005428146,0.0
606,2011-01-28 23:48:12.962356736,1.0,0.6931471805599453,1.1145662847790518,False,5.991816693944354,0.6972304855393161,0.21983633387888707,0.2121,0.93,0.1045,0.0,3.4339872044851463,3.4339872044851463,0.0
607,2011-01-28 23:50:34.369885440,1.0,0.6931471805599453,1.0916530278232415,False,5.9934533551554825,0.6964151573245613,0.21986906710310966,0.2121,0.93,0.1045,0.6931471805599453,3.367295829986474,3.4011973816621555,0.0
608,2011-01-28 23:52:55.777414144,1.0,0.6931471805599453,1.068739770867431,False,5.995090016366612,0.695599163807232,0.21990180032733225,0.2121,0.93,0.1045,0.0,3.4657359027997265,3.4657359027997265,0.0
609,2011-01-28 23:55:17.184942592,1.0,0.6931471805599453,1.0458265139116207,False,5.996726677577741,0.6947825039006761,0.21993453355155482,0.2727,0.8,0.0,1.0986122886681098,3.6109179126442243,3.6635616461296463,0.0
610,2011-01-28 23:57:38.592471296,1.0,0.6931471805599453,1.0229132569558104,False,5.998363338788871,0.6939651765155771,0.2199672667757774,0.2576,0.86,0.0,0.6931471805599453,3.713572066704308,3.7376696182833684,0.0
620,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,1.0,False,6.0,0.6931471805599453,0.22,0.2273,0.64,0.194,0.0,3.044522437723423,3.044522437723423,0.0
621,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,2.0,False,6.0,0.6931471805599453,0.22,0.2273,0.64,0.1642,0.0,2.772588722239781,2.772588722239781,0.0
622,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,3.0,False,6.0,0.6931471805599453,0.2,0.2121,0.64,0.1343,1.3862943611198906,1.791759469228055,2.1972245773362196,0.0
623,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,4.0,False,6.0,0.6931471805599453,0.16,0.1818,0.69,0.1045,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0
624,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,6.0,False,6.0,0.6931471805599453,0.16,0.1818,0.64,0.1343,0.0,1.0986122886681098,1.0986122886681098,0.0
625,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,7.0,False,6.0,0.6931471805599453,0.16,0.1818,0.59,0.1045,0.6931471805599453,1.6094379124341003,1.791759469228055,0.0
626,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,8.0,False,6.0,0.6931471805599453,0.18,0.197,0.55,0.1642,1.3862943611198906,3.4657359027997265,3.5553480614894135,0.0
627,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,9.0,False,6.0,0.6931471805599453,0.18,0.2121,0.59,0.0896,0.0,3.5553480614894135,3.5553480614894135,0.0
628,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,10.0,False,6.0,1.0986122886681098,0.18,0.2121,0.64,0.1045,1.6094379124341003,3.9512437185814275,4.02535169073515,0.0
629,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,11.0,False,6.0,1.0986122886681098,0.18,0.197,0.64,0.1343,1.6094379124341003,4.110873864173311,4.174387269895637,0.0
630,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,12.0,False,6.0,1.0986122886681098,0.2,0.197,0.59,0.194,2.5649493574615367,4.204692619390966,4.3694478524670215,0.0
631,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,13.0,False,6.0,1.0986122886681098,0.22,0.2273,0.55,0.1642,2.302585092994046,4.04305126783455,4.189654742026425,0.0
632,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,14.0,False,6.0,1.0986122886681098,0.22,0.2273,0.6,0.1343,2.3978952727983707,4.499809670330265,4.605170185988092,0.0
633,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,15.0,False,6.0,0.6931471805599453,0.22,0.2121,0.69,0.2537,3.1354942159291497,4.59511985013459,4.795790545596741,0.0
634,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,16.0,False,6.0,0.6931471805599453,0.24,0.2424,0.6,0.1642,2.995732273553991,4.48863636973214,4.68213122712422,0.0
635,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,17.0,False,6.0,0.6931471805599453,0.24,0.2879,0.6,0.0,2.302585092994046,4.418840607796598,4.5217885770490405,0.0
636,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,18.0,False,6.0,0.6931471805599453,0.22,0.2273,0.69,0.1343,2.302585092994046,4.0943445622221,4.23410650459726,0.0
637,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,19.0,False,6.0,1.0986122886681098,0.22,0.2121,0.69,0.2537,1.9459101490553132,3.970291913552122,4.07753744390572,0.0
638,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,20.0,False,6.0,0.6931471805599453,0.18,0.2121,0.74,0.0896,0.6931471805599453,3.7612001156935624,3.784189633918261,0.0
639,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,21.0,False,6.0,0.6931471805599453,0.18,0.2121,0.74,0.0896,0.6931471805599453,3.58351893845611,3.6109179126442243,0.0
640,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,22.0,False,6.0,0.6931471805599453,0.16,0.197,0.8,0.0896,1.6094379124341003,3.367295829986474,3.4965075614664802,0.0
641,2011-01-29 00:00:00.000000000,1.0,0.6931471805599453,23.0,False,6.0,0.6931471805599453,0.16,0.197,0.8,0.0896,1.3862943611198906,3.4339872044851463,3.5263605246161616,0.0
642,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,0.0,False,0.0,0.6931471805599453,0.16,0.1818,0.8,0.1045,0.0,3.5263605246161616,3.5263605246161616,0.0
643,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,1.0,False,0.0,0.6931471805599453,0.14,0.2121,0.8,0.0,2.0794415416798357,3.1354942159291497,3.4011973816621555,0.0
644,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,2.0,False,0.0,0.6931471805599453,0.16,0.2273,0.8,0.0,0.6931471805599453,2.3978952727983707,2.4849066497880004,0.0
645,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,3.0,False,0.0,0.6931471805599453,0.14,0.2121,0.93,0.0,0.6931471805599453,2.0794415416798357,2.1972245773362196,0.0
646,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,4.0,False,0.0,0.6931471805599453,0.14,0.2121,0.93,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0
647,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,5.0,False,0.0,0.6931471805599453,0.14,0.2121,0.86,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0
648,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,7.0,False,0.0,0.6931471805599453,0.14,0.2121,0.86,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0
649,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,8.0,False,0.0,1.0986122886681098,0.14,0.2121,0.86,0.0,0.6931471805599453,2.4849066497880004,2.5649493574615367,0.0
650,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,9.0,False,0.0,1.0986122886681098,0.16,0.2273,0.8,0.0,1.6094379124341003,3.5553480614894135,3.6635616461296463,0.0
651,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,10.0,False,0.0,1.0986122886681098,0.18,0.2424,0.8,0.0,2.0794415416798357,4.060443010546419,4.174387269895637,0.0
652,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,11.0,False,0.0,0.6931471805599453,0.22,0.2727,0.75,0.0,2.302585092994046,3.9318256327243257,4.0943445622221,0.0
653,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,12.0,False,0.0,0.6931471805599453,0.3,0.3182,0.52,0.1045,2.3978952727983707,4.477336814478207,4.584967478670572,0.0
654,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,13.0,False,0.0,0.6931471805599453,0.28,0.2879,0.61,0.1045,2.6390573296152584,4.276666119016055,4.442651256490317,0.0
655,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,14.0,False,0.0,0.6931471805599453,0.28,0.303,0.61,0.0896,2.9444389791664403,4.653960350157523,4.812184355372417,0.0
656,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,15.0,False,0.0,0.6931471805599453,0.3,0.3333,0.56,0.0,2.70805020110221,4.564348191467836,4.700480365792417,0.0
657,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,16.0,False,0.0,0.6931471805599453,0.3,0.3333,0.56,0.0,2.995732273553991,4.653960350157523,4.820281565605037,0.0
658,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,17.0,False,0.0,0.6931471805599453,0.3,0.2879,0.56,0.194,1.9459101490553132,4.276666119016055,4.356708826689592,0.0
659,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,18.0,False,0.0,0.6931471805599453,0.26,0.2576,0.65,0.1642,2.1972245773362196,4.060443010546419,4.189654742026425,0.0
660,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,19.0,False,0.0,0.6931471805599453,0.26,0.2576,0.65,0.194,2.302585092994046,3.8501476017100584,4.02535169073515,0.0
661,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,20.0,False,0.0,1.0986122886681098,0.26,0.2727,0.65,0.1045,1.3862943611198906,3.4339872044851463,3.5263605246161616,0.0
662,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,21.0,False,0.0,1.0986122886681098,0.24,0.2424,0.7,0.1642,1.3862943611198906,3.258096538021482,3.367295829986474,0.0
663,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,22.0,False,0.0,1.0986122886681098,0.24,0.2273,0.7,0.194,1.0986122886681098,2.995732273553991,3.091042453358316,0.0
664,2011-01-30 00:00:00.000000000,1.0,0.6931471805599453,23.0,False,0.0,1.0986122886681098,0.24,0.2121,0.65,0.2836,1.791759469228055,2.833213344056216,3.091042453358316,0.0
665,2011-01-31 00:00:00.000000000,1.0,0.6931471805599453,0.0,False,1.0,1.0986122886681098,0.24,0.2273,0.65,0.2239,0.6931471805599453,1.9459101490553132,2.0794415416798357,0.0
666,2011-01-31 00:00:00.000000000,1.0,0.6931471805599453,1.0,False,1.0,0.6931471805599453,0.22,0.2121,0.64,0.2537,1.0986122886681098,1.791759469228055,2.0794415416798357,0.0
